GCF_003096675.1,WP_116706616.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003096675.1/GCF_003096675.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003096675.1/GCF_003096675.1.gff
GCF_003097515.1,WP_244223986.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003097515.1/GCF_003097515.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003097515.1/GCF_003097515.1.gff
GCF_003112515.1,WP_108955251.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003112515.1/GCF_003112515.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003112515.1/GCF_003112515.1.gff
GCF_003112535.1,WP_108999576.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003112535.1/GCF_003112535.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003112535.1/GCF_003112535.1.gff
GCF_003112575.1,WP_030400054.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003112575.1/GCF_003112575.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003112575.1/GCF_003112575.1.gff
GCF_003121295.1,WP_422070563.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003121295.1/GCF_003121295.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003121295.1/GCF_003121295.1.gff
GCF_003122365.1,WP_109293724.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003122365.1/GCF_003122365.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003122365.1/GCF_003122365.1.gff
GCF_003130705.1,WP_109331795.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003130705.1/GCF_003130705.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003130705.1/GCF_003130705.1.gff
GCF_003148865.1,WP_233439995.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003148865.1/GCF_003148865.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003148865.1/GCF_003148865.1.gff
GCF_003182135.1,WP_110036872.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003182135.1/GCF_003182135.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003182135.1/GCF_003182135.1.gff
GCF_003182415.1,WP_407643151.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003182415.1/GCF_003182415.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003182415.1/GCF_003182415.1.gff
GCF_003202065.1,WP_051187119.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003202065.1/GCF_003202065.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003202065.1/GCF_003202065.1.gff
GCF_003202235.1,WP_110337680.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003202235.1/GCF_003202235.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003202235.1/GCF_003202235.1.gff
GCF_003202285.1,WP_112284288.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003202285.1/GCF_003202285.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003202285.1/GCF_003202285.1.gff
GCF_003217475.1,WP_110472393.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003217475.1/GCF_003217475.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003217475.1/GCF_003217475.1.gff
GCF_003219815.1,WP_211320731.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003219815.1/GCF_003219815.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003219815.1/GCF_003219815.1.gff
GCF_003236295.1,WP_267896710.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003236295.1/GCF_003236295.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003236295.1/GCF_003236295.1.gff
GCF_003258295.1,WP_111499579.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003258295.1/GCF_003258295.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003258295.1/GCF_003258295.1.gff
GCF_003260015.1,WP_240615897.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003260015.1/GCF_003260015.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003260015.1/GCF_003260015.1.gff
GCF_003261055.1,WP_246040657.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003261055.1/GCF_003261055.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003261055.1/GCF_003261055.1.gff
GCF_003265345.1,WP_232836987.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003265345.1/GCF_003265345.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003265345.1/GCF_003265345.1.gff
GCF_003268655.1,WP_227878418.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003268655.1/GCF_003268655.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003268655.1/GCF_003268655.1.gff
GCF_003270085.1,WP_112466086.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003270085.1/GCF_003270085.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003270085.1/GCF_003270085.1.gff
GCF_003312875.1,WP_113694272.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003312875.1/GCF_003312875.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003312875.1/GCF_003312875.1.gff
GCF_003323715.1,WP_245979109.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003323715.1/GCF_003323715.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003323715.1/GCF_003323715.1.gff
GCF_003323735.1,WP_425470608.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003323735.1/GCF_003323735.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003323735.1/GCF_003323735.1.gff
GCF_003330865.1,WP_114244615.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003330865.1/GCF_003330865.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003330865.1/GCF_003330865.1.gff
GCF_003344965.1,WP_114659341.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003344965.1/GCF_003344965.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003344965.1/GCF_003344965.1.gff
GCF_003346515.1,WP_267899096.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003346515.1/GCF_003346515.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003346515.1/GCF_003346515.1.gff
GCF_003350445.1,WP_090067389.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003350445.1/GCF_003350445.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003350445.1/GCF_003350445.1.gff
GCF_003350525.1,WP_068012996.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003350525.1/GCF_003350525.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003350525.1/GCF_003350525.1.gff
GCF_003350585.1,WP_082875411.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003350585.1/GCF_003350585.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003350585.1/GCF_003350585.1.gff
GCF_003355155.1,WP_245996512.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003355155.1/GCF_003355155.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003355155.1/GCF_003355155.1.gff
GCF_003385185.1,WP_245975840.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003385185.1/GCF_003385185.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003385185.1/GCF_003385185.1.gff
GCF_003385215.1,WP_162830701.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003385215.1/GCF_003385215.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003385215.1/GCF_003385215.1.gff
GCF_003385235.1,WP_116205861.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003385235.1/GCF_003385235.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003385235.1/GCF_003385235.1.gff
GCF_003386795.1,WP_115849412.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003386795.1/GCF_003386795.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003386795.1/GCF_003386795.1.gff
GCF_003428925.1,WP_162911845.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003428925.1/GCF_003428925.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003428925.1/GCF_003428925.1.gff
GCF_003429565.1,WP_128556719.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003429565.1/GCF_003429565.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003429565.1/GCF_003429565.1.gff
GCF_003579925.1,WP_119659197.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003579925.1/GCF_003579925.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003579925.1/GCF_003579925.1.gff
GCF_003584745.1,WP_232022721.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003584745.1/GCF_003584745.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003584745.1/GCF_003584745.1.gff
GCF_003595235.1,WP_120052193.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003595235.1/GCF_003595235.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003595235.1/GCF_003595235.1.gff
GCF_003598715.1,WP_239003471.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003598715.1/GCF_003598715.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003598715.1/GCF_003598715.1.gff
GCF_003600245.1,WP_233573850.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003600245.1/GCF_003600245.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003600245.1/GCF_003600245.1.gff
GCF_003626535.1,WP_241562047.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003626535.1/GCF_003626535.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003626535.1/GCF_003626535.1.gff
GCF_003626575.1,WP_120697582.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003626575.1/GCF_003626575.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003626575.1/GCF_003626575.1.gff
GCF_003626645.1,WP_241999991.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003626645.1/GCF_003626645.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003626645.1/GCF_003626645.1.gff
GCF_003626895.1,WP_120734633.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003626895.1/GCF_003626895.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003626895.1/GCF_003626895.1.gff
GCF_003627055.1,WP_120788919.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003627055.1/GCF_003627055.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003627055.1/GCF_003627055.1.gff
GCF_003634555.1,WP_211331736.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003634555.1/GCF_003634555.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003634555.1/GCF_003634555.1.gff
GCF_003634695.1,WP_121193840.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003634695.1/GCF_003634695.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003634695.1/GCF_003634695.1.gff
GCF_003634935.1,WP_246019275.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003634935.1/GCF_003634935.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003634935.1/GCF_003634935.1.gff
GCF_003634995.1,WP_121225581.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003634995.1/GCF_003634995.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003634995.1/GCF_003634995.1.gff
GCF_003635025.1,WP_093157875.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003635025.1/GCF_003635025.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003635025.1/GCF_003635025.1.gff
GCF_003663795.1,WP_121389850.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003663795.1/GCF_003663795.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003663795.1/GCF_003663795.1.gff
GCF_003675325.1,WP_240468106.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003675325.1/GCF_003675325.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003675325.1/GCF_003675325.1.gff
GCF_003696235.1,WP_122183218.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003696235.1/GCF_003696235.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003696235.1/GCF_003696235.1.gff
GCF_003696265.1,WP_122186034.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003696265.1/GCF_003696265.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003696265.1/GCF_003696265.1.gff
GCF_003721215.1,WP_123101502.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003721215.1/GCF_003721215.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003721215.1/GCF_003721215.1.gff
GCF_003724155.1,WP_123272172.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003724155.1/GCF_003724155.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003724155.1/GCF_003724155.1.gff
GCF_003752005.1,WP_123745588.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003752005.1/GCF_003752005.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003752005.1/GCF_003752005.1.gff
GCF_003752125.1,WP_167499086.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003752125.1/GCF_003752125.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003752125.1/GCF_003752125.1.gff
GCF_003797185.1,WP_123926014.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003797185.1/GCF_003797185.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003797185.1/GCF_003797185.1.gff
GCF_003814885.1,WP_123818378.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003814885.1/GCF_003814885.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003814885.1/GCF_003814885.1.gff
GCF_003860405.1,WP_239020697.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003860405.1/GCF_003860405.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003860405.1/GCF_003860405.1.gff
GCF_003865135.1,WP_244955160.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003865135.1/GCF_003865135.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003865135.1/GCF_003865135.1.gff
GCF_003865155.1,WP_170251729.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003865155.1/GCF_003865155.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003865155.1/GCF_003865155.1.gff
GCF_003931915.1,WP_325049506.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003931915.1/GCF_003931915.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003931915.1/GCF_003931915.1.gff
GCF_003932715.1,WP_078902354.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003932715.1/GCF_003932715.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003932715.1/GCF_003932715.1.gff
GCF_003945385.1,WP_085912960.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003945385.1/GCF_003945385.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003945385.1/GCF_003945385.1.gff
GCF_003946885.1,WP_125610806.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003946885.1/GCF_003946885.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003946885.1/GCF_003946885.1.gff
GCF_003955715.1,WP_126272191.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003955715.1/GCF_003955715.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003955715.1/GCF_003955715.1.gff
GCF_003963535.1,WP_126392384.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003963535.1/GCF_003963535.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003963535.1/GCF_003963535.1.gff
GCF_003967355.1,WP_126640632.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003967355.1/GCF_003967355.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_003967355.1/GCF_003967355.1.gff
GCF_004005495.1,WP_127828677.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004005495.1/GCF_004005495.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004005495.1/GCF_004005495.1.gff
GCF_004011825.1,WP_127952873.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004011825.1/GCF_004011825.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004011825.1/GCF_004011825.1.gff
GCF_004011835.1,WP_127944720.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004011835.1/GCF_004011835.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004011835.1/GCF_004011835.1.gff
GCF_004011865.1,WP_127914826.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004011865.1/GCF_004011865.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004011865.1/GCF_004011865.1.gff
GCF_004011905.1,WP_127963346.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004011905.1/GCF_004011905.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004011905.1/GCF_004011905.1.gff
GCF_004023625.1,WP_128378767.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004023625.1/GCF_004023625.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004023625.1/GCF_004023625.1.gff
GCF_004028635.1,WP_128428631.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004028635.1/GCF_004028635.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004028635.1/GCF_004028635.1.gff
GCF_004117935.1,WP_128979047.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004117935.1/GCF_004117935.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004117935.1/GCF_004117935.1.gff
GCF_004122735.1,WP_129244648.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004122735.1/GCF_004122735.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004122735.1/GCF_004122735.1.gff
GCF_004135285.1,WP_129391603.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004135285.1/GCF_004135285.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004135285.1/GCF_004135285.1.gff
GCF_004138495.1,WP_420813967.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004138495.1/GCF_004138495.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004138495.1/GCF_004138495.1.gff
GCF_004138525.1,WP_106537982.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004138525.1/GCF_004138525.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004138525.1/GCF_004138525.1.gff
GCF_004214935.1,WP_420809098.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004214935.1/GCF_004214935.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004214935.1/GCF_004214935.1.gff
GCF_004216555.1,WP_130347740.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004216555.1/GCF_004216555.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004216555.1/GCF_004216555.1.gff
GCF_004216915.1,WP_130491182.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004216915.1/GCF_004216915.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004216915.1/GCF_004216915.1.gff
GCF_004217185.1,WP_278044847.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004217185.1/GCF_004217185.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004217185.1/GCF_004217185.1.gff
GCF_004305975.1,WP_227870138.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004305975.1/GCF_004305975.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004305975.1/GCF_004305975.1.gff
GCF_004328625.1,WP_031182399.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004328625.1/GCF_004328625.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004328625.1/GCF_004328625.1.gff
GCF_004339125.1,WP_165914752.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004339125.1/GCF_004339125.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004339125.1/GCF_004339125.1.gff
GCF_004339565.1,WP_243653722.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004339565.1/GCF_004339565.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004339565.1/GCF_004339565.1.gff
GCF_004340875.1,WP_424565469.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004340875.1/GCF_004340875.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004340875.1/GCF_004340875.1.gff
GCF_004345645.1,WP_132112378.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004345645.1/GCF_004345645.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004345645.1/GCF_004345645.1.gff
GCF_004348415.1,WP_165956045.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004348415.1/GCF_004348415.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004348415.1/GCF_004348415.1.gff
GCF_004348435.1,WP_132672425.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004348435.1/GCF_004348435.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004348435.1/GCF_004348435.1.gff
GCF_004348445.1,WP_132619027.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004348445.1/GCF_004348445.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004348445.1/GCF_004348445.1.gff
GCF_004348985.1,WP_165968273.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004348985.1/GCF_004348985.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004348985.1/GCF_004348985.1.gff
GCF_004349105.1,WP_162606090.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004349105.1/GCF_004349105.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004349105.1/GCF_004349105.1.gff
GCF_004349225.1,WP_235877499.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004349225.1/GCF_004349225.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004349225.1/GCF_004349225.1.gff
GCF_004362495.1,WP_067491658.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004362495.1/GCF_004362495.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004362495.1/GCF_004362495.1.gff
GCF_004362515.1,WP_091381701.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004362515.1/GCF_004362515.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004362515.1/GCF_004362515.1.gff
GCF_004362825.1,WP_424983671.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004362825.1/GCF_004362825.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004362825.1/GCF_004362825.1.gff
GCF_004363095.1,WP_424922900.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004363095.1/GCF_004363095.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004363095.1/GCF_004363095.1.gff
GCF_004364325.1,WP_133903785.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004364325.1/GCF_004364325.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004364325.1/GCF_004364325.1.gff
GCF_004522235.1,WP_167754184.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004522235.1/GCF_004522235.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004522235.1/GCF_004522235.1.gff
GCF_004784475.1,WP_135788615.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004784475.1/GCF_004784475.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004784475.1/GCF_004784475.1.gff
GCF_004794175.1,WP_136015823.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004794175.1/GCF_004794175.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004794175.1/GCF_004794175.1.gff
GCF_004803895.1,WP_175432698.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004803895.1/GCF_004803895.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004803895.1/GCF_004803895.1.gff
GCF_004923255.1,WP_201799317.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004923255.1/GCF_004923255.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_004923255.1/GCF_004923255.1.gff
GCF_005047355.1,WP_246143204.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_005047355.1/GCF_005047355.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_005047355.1/GCF_005047355.1.gff
GCF_005048155.1,WP_136739719.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_005048155.1/GCF_005048155.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_005048155.1/GCF_005048155.1.gff
GCF_005049235.1,WP_136910585.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_005049235.1/GCF_005049235.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_005049235.1/GCF_005049235.1.gff
GCF_005146945.1,WP_206078005.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_005146945.1/GCF_005146945.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_005146945.1/GCF_005146945.1.gff
GCF_005280195.1,WP_137301315.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_005280195.1/GCF_005280195.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_005280195.1/GCF_005280195.1.gff
GCF_005280215.1,WP_137306975.1,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_005280215.1/GCF_005280215.1.fasta,/mnt/d/5-NCBI-Reference/1-Bac/download/GCF_005280215.1/GCF_005280215.1.gff
